source,target,version,fromRole,toRole
wallet.ui.BackupWalletDialogFragment,wallet.WalletApplication,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.BackupWalletDialogFragment,wallet.ui.AbstractWalletActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Service Provider
wallet.ui.BlockListFragment,wallet.Configuration,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.BlockListFragment,wallet.WalletApplication,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.BlockListFragment,wallet.service.BlockchainService,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.BlockListFragment,wallet.ui.AbstractWalletActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Service Provider
wallet.ui.BlockListFragment,wallet.ui.BlockListAdapter,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Structurer
wallet.ui.CurrencyCalculatorLink,wallet.ui.CurrencyAmountView,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Information Holder,Interfacer
wallet.ui.EncryptKeysDialogFragment,wallet.WalletApplication,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.EncryptKeysDialogFragment,wallet.ui.AbstractWalletActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Service Provider
wallet.ui.ExchangeRatesActivity,wallet.ui.AbstractWalletActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Service Provider,Service Provider
wallet.ui.ExchangeRatesFragment,wallet.Configuration,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.ExchangeRatesFragment,wallet.WalletApplication,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.ExchangeRatesFragment,wallet.service.BlockchainState,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.ExchangeRatesFragment,wallet.ui.AbstractWalletActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Service Provider
wallet.ui.InputParser,wallet.data.PaymentIntent,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Service Provider,Structurer
wallet.ui.NetworkMonitorActivity,wallet.ui.AbstractWalletActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Coordinator,Service Provider
wallet.ui.NetworkMonitorActivity,wallet.ui.BlockListFragment,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Coordinator,Interfacer
wallet.ui.NetworkMonitorActivity,wallet.ui.PeerListFragment,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Coordinator,Interfacer
wallet.ui.PeerListFragment,wallet.service.BlockchainService,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.PeerListFragment,wallet.ui.AbstractWalletActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Service Provider
wallet.ui.ReportIssueDialogBuilder,wallet.ui.DialogBuilder,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Service Provider,Service Provider
wallet.ui.RequestCoinsActivity,wallet.ui.AbstractBindServiceActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Service Provider,Information Holder
wallet.ui.RequestCoinsFragment,wallet.Configuration,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.RequestCoinsFragment,wallet.WalletApplication,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.RequestCoinsFragment,wallet.ui.AbstractBindServiceActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.RequestCoinsFragment,wallet.ui.CurrencyCalculatorLink,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.RestoreWalletActivity,wallet.Configuration,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.RestoreWalletActivity,wallet.WalletApplication,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.RestoreWalletActivity,wallet.ui.AbstractWalletActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Service Provider
wallet.ui.ScanActivity,wallet.camera.CameraManager,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.ScanActivity,wallet.ui.ScannerView,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.SendingAddressesFragment,wallet.ui.AbstractWalletActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Service Provider
wallet.ui.SendingAddressesFragment,wallet.ui.FancyListFragment,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.WalletActionsFragment,wallet.ui.WalletActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Coordinator,Interfacer
wallet.ui.WalletActivity,wallet.Configuration,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.WalletActivity,wallet.WalletApplication,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.WalletActivity,wallet.ui.AbstractWalletActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Service Provider
wallet.ui.WalletAddressFragment,wallet.Configuration,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.WalletAddressFragment,wallet.WalletApplication,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.WalletAddressFragment,wallet.ui.AddressAndLabel,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Coordinator
wallet.ui.WalletAddressesFragment,wallet.Configuration,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.WalletAddressesFragment,wallet.WalletApplication,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.ui.AddressBookActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.ui.FancyListFragment,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.ui.WalletAddressesAdapter,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Structurer
wallet.ui.WalletBalanceFragment,wallet.Configuration,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.WalletBalanceFragment,wallet.WalletApplication,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.WalletBalanceFragment,wallet.data.ExchangeRate,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.WalletBalanceFragment,wallet.service.BlockchainState,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.WalletBalanceFragment,wallet.ui.AbstractWalletActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Service Provider
wallet.ui.WalletBalanceFragment,wallet.ui.CurrencyTextView,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.WalletBalanceLoader,wallet.util.ThrottlingWalletChangeListener,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Service Provider,Service Provider
wallet.ui.WalletDisclaimerFragment,wallet.Configuration,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.WalletDisclaimerFragment,wallet.service.BlockchainState,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.WalletTransactionsFragment,wallet.Configuration,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.WalletTransactionsFragment,wallet.WalletApplication,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.WalletTransactionsFragment,wallet.ui.AbstractWalletActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Service Provider
wallet.ui.WalletTransactionsFragment,wallet.ui.TransactionsAdapter,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Structurer
wallet.ui.WalletTransactionsFragment,wallet.util.ThrottlingWalletChangeListener,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Service Provider
wallet.ui.preference.AboutFragment,wallet.WalletApplication,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Coordinator,Interfacer
wallet.ui.preference.DiagnosticsFragment,wallet.WalletApplication,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.preference.SettingsFragment,wallet.Configuration,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.preference.SettingsFragment,wallet.WalletApplication,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.send.MaintenanceDialogFragment,wallet.WalletApplication,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.send.MaintenanceDialogFragment,wallet.ui.AbstractWalletActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Service Provider
wallet.ui.send.RaiseFeeDialogFragment,wallet.Configuration,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.send.RaiseFeeDialogFragment,wallet.WalletApplication,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.send.RaiseFeeDialogFragment,wallet.ui.AbstractWalletActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Service Provider
wallet.ui.send.RaiseFeeDialogFragment,wallet.ui.send.FeeCategory,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.send.RequestPaymentRequestTask,wallet.data.PaymentIntent,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Service Provider,Structurer
wallet.ui.send.SendCoinsActivity,wallet.data.PaymentIntent,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Coordinator,Structurer
wallet.ui.send.SendCoinsActivity,wallet.ui.AbstractBindServiceActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Coordinator,Information Holder
wallet.ui.send.SendCoinsActivity,wallet.ui.send.FeeCategory,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Coordinator,Information Holder
wallet.ui.send.SendCoinsFragment,wallet.Configuration,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.send.SendCoinsFragment,wallet.WalletApplication,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.send.SendCoinsFragment,wallet.data.PaymentIntent,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Structurer
wallet.ui.send.SendCoinsFragment,wallet.ui.AbstractBindServiceActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.send.SendCoinsFragment,wallet.ui.AddressAndLabel,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Coordinator
wallet.ui.send.SendCoinsFragment,wallet.ui.CurrencyAmountView,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.send.SendCoinsFragment,wallet.ui.CurrencyCalculatorLink,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.send.SendCoinsFragment,wallet.ui.TransactionsAdapter,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Structurer
wallet.ui.send.SendCoinsFragment,wallet.ui.send.FeeCategory,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.send.SweepWalletActivity,wallet.ui.AbstractBindServiceActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Service Provider,Information Holder
wallet.ui.send.SweepWalletFragment,wallet.Configuration,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.send.SweepWalletFragment,wallet.WalletApplication,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Interfacer
wallet.ui.send.SweepWalletFragment,wallet.ui.AbstractBindServiceActivity,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.ui.send.SweepWalletFragment,wallet.ui.TransactionsAdapter,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Structurer
wallet.ui.send.SweepWalletFragment,wallet.ui.send.FeeCategory,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Interfacer,Information Holder
wallet.util.Bluetooth,wallet.util.GenericUtils,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Information Holder,Service Provider
wallet.util.CrashReporter,wallet.WalletApplication,2017-01-03-bitcoin-wallet-0abcd38bace227775a8d6952c4aa9c1e929ff6b4,Service Provider,Interfacer
wallet.Configuration,wallet.data.ExchangeRate,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Information Holder,Information Holder
wallet.WalletApplication,wallet.Configuration,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Information Holder
wallet.data.DynamicFeeLoader,wallet.ui.send.FeeCategory,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Service Provider,Information Holder
wallet.data.ExchangeRatesLoader,wallet.Configuration,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Service Provider,Information Holder
wallet.data.ExchangeRatesProvider,wallet.Configuration,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Service Provider,Information Holder
wallet.data.ExchangeRatesProvider,wallet.data.ExchangeRate,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Service Provider,Information Holder
wallet.offline.AcceptBluetoothService,wallet.WalletApplication,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Interfacer
wallet.offline.AcceptBluetoothService,wallet.offline.AcceptBluetoothThread,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Coordinator
wallet.service.BlockchainService,wallet.service.BlockchainState,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Information Holder,Information Holder
wallet.service.BlockchainServiceImpl,wallet.Configuration,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl,wallet.WalletApplication,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Interfacer
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainService,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainState,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl,wallet.util.ThrottlingWalletChangeListener,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Service Provider
wallet.service.BlockchainStateLoader,wallet.service.BlockchainState,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Service Provider,Information Holder
wallet.service.BlockchainStateLoader,wallet.ui.AbstractBindServiceActivity,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Service Provider,Information Holder
wallet.service.InactivityNotificationService,wallet.Configuration,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Information Holder
wallet.service.InactivityNotificationService,wallet.WalletApplication,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Interfacer
wallet.service.UpgradeWalletService,wallet.WalletApplication,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Coordinator,Interfacer
wallet.ui.AbstractBindServiceActivity,wallet.service.BlockchainService,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Information Holder,Information Holder
wallet.ui.AbstractBindServiceActivity,wallet.ui.AbstractWalletActivity,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Information Holder,Service Provider
wallet.ui.AbstractWalletActivity,wallet.WalletApplication,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Service Provider,Interfacer
wallet.ui.AddressBookActivity,wallet.ui.AbstractWalletActivity,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Service Provider
wallet.ui.AddressBookActivity,wallet.ui.SendingAddressesFragment,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Interfacer
wallet.ui.AddressBookActivity,wallet.ui.WalletAddressesFragment,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Interfacer
wallet.ui.ArchiveBackupDialogFragment,wallet.ui.AbstractWalletActivity,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Service Provider
wallet.ui.BackupWalletDialogFragment,wallet.WalletApplication,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Interfacer
wallet.ui.BackupWalletDialogFragment,wallet.ui.AbstractWalletActivity,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Service Provider
wallet.ui.BlockListFragment,wallet.Configuration,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Information Holder
wallet.ui.BlockListFragment,wallet.WalletApplication,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Interfacer
wallet.ui.BlockListFragment,wallet.service.BlockchainService,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Information Holder
wallet.ui.BlockListFragment,wallet.ui.AbstractWalletActivity,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Service Provider
wallet.ui.BlockListFragment,wallet.ui.BlockListAdapter,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Structurer
wallet.ui.CurrencyCalculatorLink,wallet.ui.CurrencyAmountView,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Information Holder,Interfacer
wallet.ui.EncryptKeysDialogFragment,wallet.WalletApplication,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Interfacer
wallet.ui.EncryptKeysDialogFragment,wallet.ui.AbstractWalletActivity,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Service Provider
wallet.ui.ExchangeRatesActivity,wallet.ui.AbstractBindServiceActivity,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Service Provider,Information Holder
wallet.ui.ExchangeRatesFragment,wallet.Configuration,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Information Holder
wallet.ui.ExchangeRatesFragment,wallet.WalletApplication,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Interfacer
wallet.ui.ExchangeRatesFragment,wallet.service.BlockchainState,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Information Holder
wallet.ui.ExchangeRatesFragment,wallet.ui.AbstractBindServiceActivity,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Information Holder
wallet.ui.InputParser,wallet.data.PaymentIntent,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Service Provider,Structurer
wallet.ui.NetworkMonitorActivity,wallet.ui.AbstractWalletActivity,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Coordinator,Service Provider
wallet.ui.NetworkMonitorActivity,wallet.ui.BlockListFragment,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Coordinator,Interfacer
wallet.ui.NetworkMonitorActivity,wallet.ui.PeerListFragment,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Coordinator,Interfacer
wallet.ui.PeerListFragment,wallet.service.BlockchainService,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Information Holder
wallet.ui.PeerListFragment,wallet.ui.AbstractWalletActivity,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Service Provider
wallet.ui.ReportIssueDialogBuilder,wallet.ui.DialogBuilder,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Service Provider,Service Provider
wallet.ui.RequestCoinsActivity,wallet.ui.AbstractBindServiceActivity,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Service Provider,Information Holder
wallet.ui.RequestCoinsFragment,wallet.Configuration,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Information Holder
wallet.ui.RequestCoinsFragment,wallet.WalletApplication,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Interfacer
wallet.ui.RequestCoinsFragment,wallet.ui.AbstractBindServiceActivity,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Information Holder
wallet.ui.RequestCoinsFragment,wallet.ui.CurrencyCalculatorLink,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Information Holder
wallet.ui.RestoreWalletActivity,wallet.Configuration,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Information Holder
wallet.ui.RestoreWalletActivity,wallet.WalletApplication,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Interfacer
wallet.ui.RestoreWalletActivity,wallet.ui.AbstractWalletActivity,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Service Provider
wallet.ui.ScanActivity,wallet.camera.CameraManager,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Information Holder
wallet.ui.ScanActivity,wallet.ui.ScannerView,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Interfacer
wallet.ui.SendingAddressesFragment,wallet.ui.AbstractWalletActivity,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Service Provider
wallet.ui.SendingAddressesFragment,wallet.ui.FancyListFragment,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Interfacer
wallet.ui.WalletActionsFragment,wallet.ui.WalletActivity,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Coordinator,Interfacer
wallet.ui.WalletActivity,wallet.Configuration,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Information Holder
wallet.ui.WalletActivity,wallet.WalletApplication,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Interfacer
wallet.ui.WalletActivity,wallet.ui.AbstractBindServiceActivity,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Information Holder
wallet.ui.WalletAddressFragment,wallet.Configuration,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Information Holder
wallet.ui.WalletAddressFragment,wallet.WalletApplication,2017-04-16-bitcoin-wallet-7cdf4735aa06686af08c6471e01e2e8da400f638,Interfacer,Interfacer
